date,AAPL,AMD,AMZN,AVGO,BA,BAC,CAT,COST,CVX,DE,DIS,EEM,EFA,F,GLD,GM,GOOGL,GS,HD,HYG,IEF,INTC,IWD,IWF,IWM,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LQD,MA,META,MSFT,MTUM,NEE,NKE,NVDA,PEP,PFE,PG,QQQ,QUAL,SBUX,SPY,T,TLT,TSLA,UNH,USMV,USO,UUP,V,VNQ,VZ,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOM
2019-12-02,63.5634,38.73,89.08,26.3664,353.0793,28.2435,125.4263,270.6969,86.9471,150.7406,145.1659,36.2738,55.2007,6.4969,137.79,33.6155,63.8356,185.9965,183.0546,60.207,93.8259,50.8614,115.7658,40.5414,146.9832,114.1814,109.8605,22.1143,43.8616,182.3129,108.0838,320.2052,99.4071,275.6271,197.9616,141.0998,113.658,48.7813,84.082,5.1958,109.0571,26.006,103.3781,194.9975,89.4222,72.7163,282.6762,17.8042,112.8839,22.3247,247.7304,57.2,93.36,22.6508,173.2035,70.8822,40.5383,25.9689,48.749,21.6759,26.4193,72.5105,41.0331,51.9132,30.1914,25.4212,88.1877,57.2592,50.7663
2019-12-03,62.43,38.9,88.498,26.01,349.9976,27.745,122.882,269.1313,86.2696,149.1082,143.1997,36.0862,54.9973,6.4103,139.11,33.2876,64.1268,181.3816,180.0095,60.1235,94.6626,49.4589,114.8106,40.3046,146.5152,114.0152,108.4482,22.0071,43.9024,183.5941,108.8893,318.5358,100.1737,276.2237,197.0893,140.8733,113.7414,48.988,83.0935,5.1563,108.72,25.843,103.5718,193.4702,88.819,72.9313,280.7803,17.914,115.2508,22.4133,245.2855,57.0667,94.08,22.6255,173.3083,71.3385,40.66,25.8029,48.6554,21.352,26.049,71.7197,40.6695,51.8296,30.4381,25.4902,87.9918,56.6839,50.3656
2019-12-04,62.981,39.69,88.0345,26.2815,346.7768,28.0069,122.9346,269.905,87.0513,150.7224,142.9106,36.3591,55.5018,6.4536,138.92,33.5405,65.3254,184.5436,181.2455,60.3044,94.2992,49.4148,115.6789,40.5222,147.5246,115.8605,110.5874,22.1715,44.3023,184.2393,109.8707,321.0064,100.0407,275.9832,196.9802,141.3828,114.2702,49.4163,84.2258,5.2,110.1968,25.9041,104.9028,194.4499,89.4679,73.4299,282.5129,18.1764,114.1,22.202,247.4293,57.3421,97.52,22.6001,172.0697,71.6324,40.9236,25.8596,48.9082,21.6722,26.2959,71.9982,40.8348,52.1722,30.5972,25.685,88.811,56.9998,50.937
2019-12-05,63.905,39.62,87.024,26.4063,343.6355,28.1088,123.7506,266.792,86.5972,150.0931,142.101,36.5211,55.396,6.4392,139.0,33.4364,65.7226,185.5692,180.3143,60.3948,94.0795,49.4677,115.9134,40.5749,147.6713,116.0102,111.1891,22.3287,44.2207,185.148,110.8891,322.1416,99.9313,278.8791,197.6245,141.4583,114.4743,49.4795,86.0862,5.1832,110.1927,25.8294,104.9786,194.8342,89.7238,72.6131,283.0208,18.2193,113.545,22.0247,249.8032,57.4399,97.52,22.5494,173.2988,71.671,41.1197,25.9907,49.1142,21.5692,26.4193,72.0162,40.9859,52.1555,30.645,25.7296,88.811,56.9432,50.7589
2019-12-06,65.1394,39.63,87.58,26.8187,351.9957,28.6015,125.2157,268.476,87.8478,150.6677,142.3131,36.7344,55.9006,6.5041,137.62,33.6542,66.3382,191.9531,181.3979,60.4783,93.7921,50.1116,116.938,40.9097,149.3964,116.6918,112.8436,22.2143,44.4084,186.7655,110.7688,322.9095,99.8765,279.4084,199.2998,143.1754,114.7526,49.4437,87.1736,5.2683,111.0171,26.006,104.6163,196.9187,90.4731,74.221,285.606,18.2241,112.9166,22.3927,249.1542,57.6708,98.56,22.6339,173.5655,71.8179,41.3699,26.2572,49.4045,21.9814,26.772,72.8879,41.4391,52.3559,30.6529,25.6525,89.3986,57.4006,51.5751
2019-12-09,64.2275,38.93,87.4755,26.677,349.1328,28.4656,125.3123,268.6671,87.3193,153.1209,140.9156,36.5894,55.6076,6.4969,137.58,33.5026,66.5165,189.5602,183.3026,60.4783,93.8681,49.8647,116.6254,40.7614,149.1119,116.7916,112.3172,22.8145,44.1228,186.5838,111.3243,319.9715,99.8608,278.1191,199.5873,142.8075,114.3908,49.4184,86.8411,5.2683,110.8555,26.0264,105.1892,196.0253,90.3178,74.1866,284.7079,18.1477,113.1614,22.6353,246.7977,57.5376,98.64,22.6086,174.2801,71.9571,41.2482,26.2048,49.2172,21.9556,26.7103,72.6093,41.2219,52.3977,30.6927,25.5632,88.7753,57.4713,51.6863
2019-12-10,64.6028,39.44,86.9605,26.7347,345.8423,28.4826,125.3473,269.2314,87.7585,154.9449,140.8096,36.7173,55.632,6.5401,137.97,33.247,66.5116,189.62,182.7692,60.6244,93.7583,49.9176,116.5473,40.7184,149.2036,116.3676,112.3924,22.7788,43.8779,185.3297,111.7039,320.8896,99.8608,277.6862,199.1214,142.5905,114.2053,49.4563,87.1826,5.3133,110.1361,26.1351,104.6838,195.862,90.199,73.9802,284.3905,18.1573,113.1696,23.256,248.5583,57.4754,99.12,22.5832,173.6513,71.5395,41.3969,26.0475,49.0486,21.9998,26.7191,72.5194,41.255,52.2306,30.4779,25.5592,88.9712,57.3723,51.2411
2019-12-11,65.1539,39.47,87.436,27.1301,347.9299,28.576,126.3387,268.7946,86.5228,154.7625,142.2456,37.2546,55.925,6.569,138.92,33.3701,66.579,189.0303,179.4677,60.7496,94.1471,50.341,116.6775,40.8666,149.1578,117.1905,112.125,22.5787,44.0248,186.8654,111.8242,322.3921,100.252,279.0716,200.4993,143.1283,114.4743,49.7369,87.3354,5.3967,110.807,25.9585,105.0123,196.8994,90.528,74.4531,285.1978,18.2098,114.0593,23.5133,249.4298,57.4665,98.4,22.4987,173.4131,70.8126,41.2955,26.2441,49.2734,21.963,26.6574,72.9777,41.5336,52.3058,30.2471,25.6282,89.0513,57.5185,51.167
2019-12-12,65.3199,42.59,88.0165,27.8157,344.2419,29.4595,128.7778,270.6514,88.4433,158.5198,142.4094,37.9028,56.2994,6.7204,138.43,34.1844,66.789,193.1837,179.5016,60.8888,93.4033,50.7644,117.9974,41.0915,150.4424,117.4898,115.3338,22.8217,44.1799,190.7547,112.676,320.5641,99.7904,281.1498,195.0373,144.5812,114.5764,49.3403,87.8206,5.5638,110.8716,26.1758,104.9365,198.3691,91.2043,75.8461,287.6559,18.2956,112.182,23.9787,252.1952,57.6086,98.96,22.5325,174.0133,69.8537,41.3563,26.6111,49.3296,22.3679,27.1777,73.6248,41.9774,52.2641,29.881,25.5186,89.8793,58.023,52.1909
2019-12-13,66.2078,41.15,88.047,26.7652,339.6492,29.2556,127.6811,265.6724,87.8106,157.316,141.9246,37.8858,56.69,6.6555,139.05,33.7583,66.7087,192.2863,181.2286,60.9514,93.9527,50.9761,117.6327,41.2278,149.8642,117.523,114.3227,22.5787,44.4084,189.9641,112.5186,322.5841,100.4397,284.883,192.4203,145.7983,115.0773,49.9837,87.8656,5.5618,111.4859,26.0332,105.6946,199.0223,91.122,76.2416,287.8282,18.2527,113.4798,23.8927,253.8582,57.7508,99.92,22.5325,176.3952,69.8692,41.1129,26.4058,49.2172,22.1986,27.0807,73.427,42.256,52.4478,29.9129,25.7175,89.817,58.0749,51.3673
2019-12-16,67.3411,42.35,88.4605,27.4194,325.0659,29.4765,127.532,267.1561,88.8527,157.6352,143.9413,38.2072,57.2957,6.7709,139.04,34.1939,67.3937,194.8844,182.456,61.0697,93.5132,50.8967,118.4148,41.5683,150.9206,117.8639,114.7656,22.6788,44.4084,190.8456,113.7407,322.15,100.2129,285.72,196.1971,146.7419,115.6967,50.5153,88.8002,5.5906,110.7747,26.5833,105.7704,201.0203,91.7278,76.3362,289.8056,18.4101,112.4595,25.4333,259.6826,58.0224,100.72,22.4903,177.4433,70.3718,41.3969,26.5194,49.7041,22.4967,27.1777,73.3911,42.6338,52.6316,30.1436,26.0381,90.7875,58.3295,51.9386
2019-12-17,67.4735,42.77,89.533,27.4763,325.0659,29.7653,128.4181,269.0221,88.287,158.5381,143.2336,38.5557,56.9665,6.7709,139.01,34.3833,67.1059,197.5422,184.31,61.2575,93.5216,50.5439,118.5199,41.5371,151.6757,119.3352,115.4675,22.593,44.4084,190.5184,116.0368,322.9347,100.1346,284.7964,196.663,145.9494,115.4825,50.5891,89.5551,5.6686,110.0553,26.4203,105.5598,201.1356,91.6544,75.7773,289.8692,18.3672,112.3045,25.266,258.2955,57.9867,101.76,22.5325,176.7573,69.7068,41.5727,26.5587,49.6573,22.5114,27.2835,73.3192,42.5346,52.5481,29.8174,26.1233,90.6895,58.5888,51.7012
2019-12-18,67.3123,42.3,89.2015,27.7852,328.7242,29.8248,129.0761,265.6724,88.2498,157.4163,141.8083,38.7647,56.8924,6.879,139.02,35.3302,66.9583,196.944,184.547,61.3688,93.2681,50.4292,118.4585,41.5803,151.9705,119.0276,115.3505,22.6859,43.9922,189.3099,119.8791,317.6593,100.0642,283.5842,200.7372,145.6474,115.4359,50.6883,90.3819,5.6989,109.8937,26.4135,104.4647,201.2893,91.7462,75.6569,289.8873,18.4817,111.3822,26.21,260.4563,57.9599,101.92,22.5748,176.1666,70.5564,41.1467,26.5237,49.9944,22.5961,27.1689,73.0137,42.5299,52.4646,30.2391,26.2288,90.8142,58.6454,51.8422
2019-12-19,67.3796,42.83,89.614,27.5018,331.5275,29.6888,127.2337,267.3472,87.9371,157.5531,141.7016,38.7822,56.8924,6.7853,139.38,35.2829,67.1827,196.5081,186.4263,61.3367,93.3408,51.126,118.7125,41.8344,152.6243,120.8232,114.774,22.7931,44.3268,190.2821,121.1475,319.8128,100.163,286.2686,204.2662,146.9117,116.1438,50.7642,90.9032,5.8466,110.2978,26.4679,105.2313,202.5476,92.1225,76.1126,291.0755,18.5723,111.5604,26.936,261.9858,58.1922,102.24,22.5748,177.7291,71.1817,41.1062,26.6155,50.4532,22.5887,27.16,73.2114,42.8368,52.7486,30.5256,26.2369,91.1703,58.8293,51.486
2019-12-20,67.2401,44.15,89.325,27.3432,326.06,29.6973,129.4709,268.3667,89.091,159.2767,142.4094,38.8606,56.9336,6.8358,139.52,35.2734,66.9242,195.645,187.2475,61.246,93.3408,51.9993,119.3869,42.0143,152.8453,121.4133,114.682,23.0218,44.8572,192.7447,122.6104,322.5841,100.1317,287.2691,204.5041,148.5157,116.9914,51.1988,89.8337,5.9437,111.4697,26.6445,105.602,203.3642,92.6458,76.0611,292.3516,18.6773,111.7075,27.0393,260.1806,58.5675,101.04,22.6508,179.1201,71.5725,41.9648,26.7446,50.61,22.8054,27.192,73.5482,43.0855,53.147,30.7613,26.4173,91.8158,58.9191,51.8941
2019-12-23,68.3373,45.46,89.65,27.3886,335.5536,29.8757,130.2869,266.9831,89.5748,159.6416,140.2764,38.9128,57.0241,6.8069,139.95,34.8189,66.895,195.7817,185.5713,61.2738,93.2562,52.2463,119.3431,42.1054,153.1492,121.7292,114.6486,22.8074,44.8082,192.4358,121.4253,327.1164,100.1788,286.0183,204.3851,148.5157,116.535,50.3697,89.9056,5.9301,110.7585,26.7056,105.2145,203.9013,92.6549,75.8633,292.7983,18.6391,111.544,27.948,262.4037,58.3173,101.6,22.6388,178.2436,71.2129,41.5118,26.8193,50.4786,23.0396,27.1299,74.1533,43.2087,52.9196,30.5763,26.1719,92.1824,58.782,52.1538
2019-12-24,68.4023,46.54,89.4605,27.4718,331.0305,29.9182,129.3919,267.8206,89.5823,159.14,140.8678,38.8257,56.9665,6.8286,141.27,34.639,66.5879,196.4825,186.8072,61.3228,93.417,52.4051,119.3956,42.1006,153.4991,121.3053,114.9661,22.8503,44.645,192.2995,121.3883,325.6724,100.2807,286.2204,203.3344,148.4874,116.7214,50.7347,89.9955,5.9251,110.6372,26.6852,105.484,204.0072,92.6274,76.1126,292.8073,18.5866,111.8629,28.35,261.9146,58.3709,102.16,22.6388,178.7104,71.4005,41.4307,26.8501,50.4692,23.0284,27.192,73.8553,43.2229,52.987,30.6165,26.2087,92.0661,58.9144,51.9535
2019-12-26,69.7594,46.63,93.4385,27.2558,327.9687,30.173,130.0412,269.1859,89.7758,159.4135,141.2654,39.1045,57.2134,6.8141,142.38,34.5443,67.4814,197.5935,186.9343,61.4135,93.5524,52.7667,119.6934,42.4052,153.4991,121.2221,116.1862,22.6002,44.898,193.3263,121.416,327.4503,100.4611,287.8753,205.9812,149.7045,117.1032,51.0406,90.5077,5.9393,110.4756,26.7463,105.484,205.8073,92.967,75.7343,294.3661,18.6821,112.1326,28.7293,262.9016,58.5407,103.12,22.6043,180.2254,71.7132,41.4375,26.9687,50.854,23.021,27.3426,74.0269,43.545,53.0375,30.8015,26.2537,92.0035,59.6335,52.0351
2019-12-27,69.733,46.18,93.49,27.1315,328.1874,30.0286,130.0938,267.7114,89.5525,160.3347,141.3138,39.2613,57.3122,6.7492,142.33,34.62,67.0936,197.1234,186.2147,61.3856,93.6879,52.9961,119.6759,42.4004,152.744,121.1556,116.2697,22.593,45.1673,192.881,121.7679,328.5354,100.6023,289.357,206.2885,149.978,117.2802,51.1566,91.2806,5.8817,111.1626,26.7056,106.2169,205.6341,92.9854,75.7773,294.2932,18.7202,112.2553,28.692,263.1862,58.6837,103.28,22.4922,180.4445,71.9399,41.5997,26.8676,50.7601,22.9243,27.2717,73.9637,43.5403,53.2733,30.9141,26.3314,92.0304,59.6287,51.857
2019-12-30,70.1468,45.52,92.3445,26.8683,324.4695,29.8588,129.427,268.649,89.2175,159.5195,139.3941,38.9999,56.8842,6.6699,142.63,34.5064,66.3541,196.3885,183.9629,61.3437,93.6286,52.5903,119.1942,42.1126,152.3572,120.7816,115.8436,22.6573,45.102,192.1813,121.5642,327.1164,100.7827,286.4513,202.6306,148.6855,116.7027,50.8992,90.5886,5.7687,110.5726,26.4271,104.8522,204.2864,92.5356,75.184,292.6706,18.6248,111.8465,27.6467,261.301,58.496,103.12,22.4491,178.9582,72.0102,41.3834,26.7842,50.2346,22.852,27.192,73.6205,43.2892,52.9954,30.89,26.3273,91.4779,59.2455,51.5528
2019-12-31,70.6593,45.86,92.392,27.0878,323.8333,29.9182,129.5674,267.5384,89.7088,158.6951,140.2279,39.0871,57.1476,6.706,142.9,34.6579,66.3382,196.4996,184.8687,61.3995,93.2901,52.7932,119.527,42.1846,152.5691,121.2554,116.487,22.9574,45.1673,193.4626,121.6845,325.013,100.367,287.2884,203.4633,148.7893,116.9542,51.0827,91.047,5.8427,110.4594,26.6105,105.2145,204.6714,92.71,75.5967,293.3816,18.6439,110.7511,27.8887,261.4166,58.6211,102.48,22.3888,179.0248,72.5261,41.5118,26.9818,50.3284,22.9821,27.2806,73.5753,43.4266,53.0459,31.1072,26.4296,91.6578,59.3307,51.7754
2020-01-02,72.2716,49.1,94.9005,27.6338,331.3486,30.275,132.0679,265.3265,90.3937,161.9925,143.6893,39.8798,57.7236,6.7925,143.95,35.3965,67.7889,200.2513,185.9523,61.6579,93.7217,53.6665,120.0087,42.7673,152.6703,121.3385,117.8992,22.5859,44.8735,191.4998,122.4067,333.3516,100.5788,291.9067,207.9538,151.5443,117.3454,50.336,91.8468,5.9571,109.7725,26.5833,103.9593,208.0889,93.5178,76.8263,296.1253,18.5389,112.0018,28.684,260.1006,58.639,102.48,22.4663,182.0928,71.6741,41.2752,26.6655,50.9196,23.1888,27.5465,74.9661,44.2414,52.6248,30.7452,26.0983,91.9008,60.0355,52.6064
2020-01-03,71.5689,48.6,93.7485,26.9309,330.7919,29.6464,130.2342,265.545,90.081,160.7926,142.041,39.1393,57.0076,6.6411,145.86,34.3927,67.4343,197.9096,185.3343,61.5951,94.348,53.0137,119.203,42.4579,152.0717,119.9337,116.3433,22.3215,44.6287,186.5201,121.9993,345.3461,100.9239,289.0587,206.8535,149.6573,117.3268,50.6946,91.5952,5.8618,109.6189,26.4407,103.2601,206.1828,92.9119,76.3792,293.883,18.6343,113.7267,29.534,257.4684,58.6748,105.44,22.4922,180.6446,72.1196,40.8357,26.235,50.5912,23.1199,27.254,74.8216,43.744,52.5406,30.9705,26.1514,91.0999,59.5247,52.1835
2020-01-06,72.1392,48.39,95.144,26.8906,331.7661,29.6039,130.1465,265.6178,89.7758,161.9467,141.2169,39.0435,57.2299,6.605,147.39,33.9382,69.2317,199.9351,186.2062,61.5322,94.2465,52.8638,119.3081,42.7289,152.2744,119.7841,116.2508,22.3715,44.6124,185.7296,122.453,344.8202,100.5866,289.8286,210.7493,150.0441,117.4572,50.9477,91.5143,5.8864,110.0392,26.4067,103.4033,207.5113,93.1322,75.7773,295.0041,18.6534,113.0809,30.1027,259.2558,58.7552,105.28,22.4405,180.254,72.2056,40.7478,26.1208,51.2669,23.2999,27.2363,74.8487,43.8482,52.6501,30.9785,26.176,91.6668,59.6902,52.5841
2020-01-07,71.7999,48.25,95.343,26.798,335.2852,29.4085,128.4269,265.1991,88.6294,159.1348,141.2654,39.0174,57.0735,6.6699,147.97,33.2848,69.098,201.2512,184.9872,61.4763,94.1111,51.9817,118.949,42.6402,151.7679,120.5156,114.2745,21.9786,44.2696,186.1294,122.6845,345.9805,100.3278,288.8471,211.2053,148.6761,117.1684,50.9034,91.4693,5.9576,108.3095,26.3184,102.7631,207.4824,93.0037,75.5452,294.1747,18.725,112.525,31.2707,257.6907,58.5139,105.04,22.5181,179.7776,71.4005,40.2949,26.0901,51.3326,23.2386,27.059,74.6952,43.8293,52.2458,30.6406,26.1392,91.4869,59.5956,52.1538
2020-01-08,72.9549,47.83,94.5985,26.4637,329.4101,29.7058,129.5674,268.2393,87.617,161.1132,140.9745,39.2439,57.2381,6.6699,146.86,32.8114,69.5898,203.1911,187.7554,61.5322,93.891,52.017,119.203,42.9927,152.2374,120.499,115.166,21.8571,44.3512,188.4557,123.7955,343.0841,100.1866,293.9437,213.3465,151.0442,117.7925,50.8802,91.2626,5.9688,108.8672,26.529,103.2011,209.0419,93.3801,76.4222,295.7425,18.7822,111.7811,32.8093,263.124,58.639,101.28,22.5784,182.855,71.6194,40.3692,26.1823,51.6985,22.8558,27.2363,74.9481,44.2983,52.4395,30.7935,26.1269,92.0808,59.7754,51.3673
2020-01-09,74.5045,48.97,95.0525,26.2512,334.3507,29.7568,129.2428,272.5448,87.4756,162.6703,140.4218,39.5052,57.3698,6.6771,146.03,33.2186,70.3204,207.3275,190.6337,61.6928,93.9587,52.3081,119.7284,43.3452,152.4217,120.8564,115.5865,21.8499,45.1591,189.7824,125.8416,346.3394,100.6651,297.7974,216.3997,152.9312,118.8171,51.2789,91.1997,6.0344,108.94,26.4135,104.33,210.8132,94.142,77.8409,297.7477,18.8398,112.1735,32.0893,261.63,59.0054,99.92,22.6215,184.1222,71.5803,40.2019,26.279,51.9707,23.0243,27.4047,75.2641,44.8004,52.8101,30.7854,26.2701,92.4767,60.0923,51.7605
2020-01-10,74.673,48.17,94.158,25.6477,327.9687,29.5105,128.2075,270.5604,86.6791,158.8508,140.2182,39.7143,57.1558,6.6699,146.91,32.8114,70.7745,206.9086,189.8125,61.7137,94.1618,51.9905,119.273,43.2684,151.8507,120.5821,114.4343,21.9357,45.3142,189.9914,127.7673,345.4212,100.9474,299.7917,216.1618,152.2236,118.8171,51.3759,90.6785,6.0666,108.7299,26.821,104.431,210.2741,94.0135,77.5228,296.8909,18.7281,113.1709,31.8767,262.4392,58.9786,99.28,22.6043,184.6176,72.1274,40.2975,26.1735,51.7642,22.8941,27.2008,74.7313,44.6962,52.7764,31.0831,26.3396,92.5037,59.7659,51.3005
2020-01-13,76.2683,48.75,94.565,25.8157,328.2669,29.7823,128.8129,272.9543,86.8428,160.0507,139.5008,40.3328,57.452,6.6627,145.82,33.1239,71.3228,209.558,189.0676,61.7137,94.0518,52.5639,119.9474,43.6617,152.8361,121.1141,115.3846,22.2644,45.8038,192.4631,128.6377,349.7533,100.7043,303.684,219.9783,154.054,119.9255,51.9771,91.8108,6.2568,110.3463,26.7667,105.1976,212.7,94.7937,78.3138,298.9328,18.4999,112.8275,34.9907,254.1872,59.336,97.6,22.6043,186.1039,72.995,40.4068,26.5118,52.2522,22.9018,27.3869,75.3454,45.2552,53.1217,31.4612,26.4991,92.1797,59.9551,51.7902
2020-01-14,75.2384,48.21,93.472,26.4157,330.3843,30.0032,128.69,272.8452,86.5749,159.0707,140.7806,40.1063,57.5097,6.6988,145.69,33.2848,70.8553,209.9425,188.6189,61.7068,94.238,52.4227,120.14,43.5082,153.3979,121.7957,116.7302,22.6716,45.6977,190.791,130.2208,347.3494,100.8298,299.2811,217.1531,152.9689,119.6927,52.2577,92.4939,6.1401,110.6049,27.215,105.0375,211.8625,94.656,78.2364,298.477,18.495,113.4079,35.8613,256.3124,59.3003,98.24,22.6129,186.7899,72.7215,40.3317,26.402,52.1208,22.9056,27.3338,75.3544,45.042,53.1386,31.3083,26.5768,92.7377,59.9362,51.345
2020-01-15,74.916,48.55,93.101,25.9837,327.8494,29.451,127.7162,273.8191,86.4483,158.3837,139.9274,39.7927,57.5097,6.6267,146.54,33.2848,71.2817,209.558,190.1257,61.7207,94.475,51.9905,120.1664,43.6809,154.1346,122.203,114.9809,22.5787,46.2689,192.1359,130.6467,351.3643,101.0494,302.7591,219.2249,153.9596,120.708,53.0699,92.377,6.0977,112.5042,27.6225,106.1074,211.9491,94.9406,78.7093,299.1515,18.3882,114.16,34.5667,263.5775,59.7114,97.44,22.5784,190.3628,73.378,40.3727,26.5821,52.3742,22.7372,27.1831,75.4718,45.0941,53.5176,31.5255,26.949,93.5385,59.799,51.2634
2020-01-16,75.8544,49.77,93.897,26.3189,330.0364,29.4935,129.7341,275.8306,87.0141,160.7193,140.703,40.0453,57.7483,6.6122,146.31,33.6636,71.8245,213.4122,193.7066,61.7417,94.2803,52.6256,121.0421,44.0885,156.1238,123.1922,115.4267,22.6716,46.3668,193.608,130.943,355.3291,101.1905,308.5877,219.8395,156.7807,121.6674,53.2154,92.8983,6.1811,112.8356,27.5817,106.2001,213.9804,95.7116,79.6036,301.64,18.4659,113.8003,34.2327,267.4278,60.1671,98.32,22.6129,191.4585,73.9642,40.762,26.7402,52.7778,22.7754,27.4224,76.2214,45.7005,53.6608,31.8071,27.1167,94.0244,60.3336,51.0631
2020-01-17,76.6942,50.93,93.236,26.468,322.2328,29.485,130.5646,277.3326,86.0389,161.3879,139.937,40.2718,57.9211,6.605,146.58,33.711,73.2787,213.19,196.3225,61.6928,94.2042,52.5727,121.2698,44.2588,155.7002,123.9986,116.2256,22.1715,46.4648,194.5531,129.2302,355.2956,101.1749,311.825,220.2062,157.6581,122.3753,53.4538,93.9408,6.1898,114.1692,27.5138,106.4865,215.0393,95.9778,80.4978,302.5789,18.6358,112.8275,34.0333,265.4093,60.4263,98.64,22.6905,195.0314,74.0346,41.0763,26.8588,53.1907,22.63,27.5022,76.2304,46.0084,53.7534,31.8473,27.3048,94.0244,60.5465,50.8702
2020-01-21,76.1745,51.05,94.6,26.4063,311.5166,29.1027,128.8595,285.1425,84.3491,158.054,139.1905,39.2526,57.4603,6.6411,146.74,33.1333,73.4139,209.9767,197.2029,61.5601,94.5766,53.4107,120.7618,44.2348,154.4109,124.0817,115.0818,22.1572,46.6524,192.3994,130.4616,355.7046,101.6612,310.1583,219.5123,157.092,123.0087,54.19,93.9857,6.1565,114.6541,27.3983,106.2169,214.943,95.7208,79.5606,301.9864,18.7038,114.0128,36.48,267.2411,60.5782,97.92,22.6733,197.499,74.738,41.2061,26.5689,53.1437,22.2242,27.2717,75.3906,45.9895,53.9387,32.1691,27.5543,94.1234,60.362,50.143
2020-01-22,76.4464,51.43,94.373,26.8263,307.1724,29.1877,126.0145,283.8955,84.0439,156.7716,139.6268,39.5749,57.5755,6.605,146.79,33.0576,73.4941,211.1304,197.1605,61.6718,94.5935,55.3336,120.8057,44.266,154.3096,123.2338,114.9473,21.9142,47.0115,191.8088,131.0634,354.2606,101.7161,312.4512,219.3934,156.3372,123.2975,54.8249,93.9048,6.2104,115.8826,27.2965,106.4022,215.511,95.7759,79.5606,302.0228,18.9563,114.4134,37.9707,267.2945,60.6854,95.2,22.656,198.0802,74.2378,41.3154,26.4635,53.1156,22.0099,27.3515,74.9932,46.1553,53.9808,31.9116,27.6402,94.2404,60.3336,49.8537
2020-01-23,76.8145,51.71,94.229,27.3989,315.9104,28.9838,126.1206,284.7966,84.1927,157.596,137.8719,39.1655,57.4356,6.5906,147.12,33.0292,73.5348,209.8741,197.7954,61.4833,94.8305,55.8541,120.8494,44.3427,154.2083,123.4665,114.8296,21.9214,47.191,190.4821,130.7394,357.9,101.8494,313.0967,217.847,157.2996,123.5303,54.8629,92.5837,6.2787,116.1008,27.6496,105.9158,216.2041,95.6841,80.6096,302.3692,18.7572,115.2145,38.1467,266.2896,60.8284,93.28,22.7164,196.7654,74.8631,41.3359,26.4327,52.8997,21.9257,27.2806,75.806,46.3732,53.9303,32.2173,27.8856,93.7635,60.4235,49.542
2020-01-24,76.5931,50.35,93.082,27.7718,321.1393,28.4911,124.0267,282.6394,83.2622,155.819,135.8164,38.8518,57.1887,6.4897,147.98,32.4894,72.6175,206.7463,196.3986,61.225,95.1691,60.3968,119.7722,43.9422,152.3112,123.292,111.9786,21.7285,47.0686,190.8183,128.758,361.005,102.022,311.8346,216.0428,155.7145,122.9807,55.6307,91.694,6.2196,115.5108,27.0452,106.0429,214.3847,94.6927,79.1307,299.6802,18.6941,116.1465,37.6547,260.3762,60.5424,91.44,22.7508,195.3172,74.6051,41.1787,26.2438,52.2616,21.673,26.9349,75.4538,46.1553,53.5597,32.1691,27.9592,92.1977,59.5814,49.2081
2020-01-27,74.3409,49.26,91.417,26.4886,314.7275,27.905,119.9184,281.6745,82.1754,149.5541,131.7636,37.5103,56.0036,6.4103,148.99,31.6372,70.9117,203.5159,195.7129,60.8131,95.8123,57.9446,118.0907,43.1869,150.5799,123.6494,111.0367,21.6856,46.9054,186.1749,128.0544,360.9048,102.2181,304.2234,212.9995,153.1104,121.8909,56.2678,90.0854,5.9643,114.8804,27.2761,106.509,209.9565,93.1231,76.2932,294.8765,18.5727,117.953,37.2013,252.6222,60.1135,88.8,22.7853,192.1636,74.2456,40.926,25.6771,51.4452,21.0721,26.5184,74.0269,45.0562,53.3913,32.0323,27.8897,91.4958,58.6921,48.0358
2020-01-28,76.444,50.53,92.6625,27.284,314.6877,28.2363,120.8107,282.9487,82.7188,149.2793,134.1585,37.8239,56.5303,6.468,147.66,31.855,71.8414,207.3104,197.9732,61.3367,95.4907,59.3736,119.0366,43.7288,151.8323,124.2729,113.0551,21.5284,46.5219,188.9009,128.9339,364.903,102.1632,308.5589,215.8941,156.1108,122.9621,56.0716,90.2381,6.1573,115.1229,25.9041,106.7971,213.1814,93.9584,76.1814,297.9666,18.7329,117.0293,37.7933,254.205,60.4709,90.0,22.7853,193.2687,74.5426,41.4657,25.9671,52.0364,21.1678,26.8286,74.5055,45.9184,53.4586,32.1127,28.0042,91.9458,59.2645,47.969
2020-01-29,78.0441,47.51,92.9,27.2155,320.1154,28.0409,119.9625,281.7928,82.1605,146.6963,131.9188,38.0069,56.5385,6.4974,148.46,31.8171,72.1485,205.208,198.1087,61.3018,95.9478,58.5092,118.5286,43.8247,150.9666,125.1374,112.8868,21.164,46.5219,189.219,129.545,362.1235,102.4926,308.607,221.2868,158.545,122.5802,56.0611,89.7259,6.0969,114.549,25.5238,105.9751,213.5279,94.0869,74.5649,297.7205,17.99,118.1737,38.7327,251.5639,60.2654,89.28,22.8198,195.1838,74.2691,40.6664,26.0505,51.9519,20.9458,26.7843,74.9029,46.0369,53.1891,31.9438,28.0778,91.6938,59.2314,47.5684
